Title,Link,Type,Number,Month,Day,Year,Date,Description
DECRETO 346 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 346 DEL 19 FEBRERO DE 2018.pdf,DECRETO,346,2,19,2018,2018-02-19,Por el cual se designa Secretario General Ad-Hoc del Ministerio de Minas y Energía
DECRETO 345 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 345 DEL 19 FEBRERO DE 2018.pdf,DECRETO,345,2,19,2018,2018-02-19,Por el cual se modifica el Decreto 1343 de 2017
DECRETO 344 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 344 DEL 19 FEBRERO DE 2018.pdf,DECRETO,344,2,19,2018,2018-02-19,Por el cual se fija el régimen salarial y prestacional para los funcionarios y empleados de la Jurisdicción Especial para la Paz
DECRETO 343 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 343 DEL 19 FEBRERO DE 2018.pdf,DECRETO,343,2,19,2018,2018-02-19,Por el cual se acepta una renuncia y se hace un nombramiento en la Superintendencia Nacional de Salud
DECRETO 342 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 342 DEL 19 FEBRERO DE 2018.pdf,DECRETO,342,2,19,2018,2018-02-19,Por el cual se hace una apertura de un Consulado Honorario y una designación en el Servicio Exterior
DECRETO 341 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 341 DEL 19 FEBRERO DE 2018.pdf,DECRETO,341,2,19,2018,2018-02-19,Por la cual se hace un traslado en la planta de personal del Ministerio de Relaciones Exteriores
DECRETO 340 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 340 DEL 19 FEBRERO DE 2018.pdf,DECRETO,340,2,19,2018,2018-02-19,"Por el cual se designa al Embajador de Colombia ante el Gobierno de la República de Polonia, como Embajador No Residente ante el Gobierno de Rumania"
DECRETO 339 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 339 DEL 19 FEBRERO DE 2018.pdf,DECRETO,339,2,19,2018,2018-02-19,Por el cual se corrige un yerro en el decreto 166 de 2018
DECRETO 338 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 338 DEL 19 FEBRERO DE 2018.pdf,DECRETO,338,2,19,2018,2018-02-19,Por el cual se corrigen dos yerros en el Decreto 148 de 2018
DECRETO 329 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 329 DEL 19 FEBRERO DE 2018.pdf,DECRETO,329,2,19,2018,2018-02-19,Por el cual se confía al Vicepresidente de la República una misión
DECRETO 328 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 328 DEL 19 FEBRERO DE 2018.pdf,DECRETO,328,2,19,2018,2018-02-19,Por el cual se hace un nombramiento ordinario en un cargo de libre nombramiento y remoción
DECRETO 330 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 330 DEL 19 FEBRERO DE 2018.pdf,DECRETO,330,2,19,2018,2018-02-19,Por el cual se aclara un decreto
DECRETO 326 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 326 DEL 19 FEBRERO DE 2018.pdf,DECRETO,326,2,19,2018,2018-02-19,"Por el cual se modifica el Decreto 2555 de 2010, en lo relacionado con los criterios de exclusión de supervisión de entidades pertenecientes a los Conglomerados Financieros"
DECRETO 317 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 317 DEL 19 FEBRERO DE 2018.pdf,DECRETO,317,2,19,2018,2018-02-19,Por el cual se otorga la Condecoración Gran Medalla Cívica General Francisco de Paula Santander
DECRETO 316 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 316 DEL 19 FEBRERO DE 2018.pdf,DECRETO,316,2,19,2018,2018-02-19,Por el cual se hace una designación
DECRETO 315 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 315 DEL 19 FEBRERO DE 2018.pdf,DECRETO,315,2,19,2018,2018-02-19,Por el cual se acepta una renuncia
DECRETO 314 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 314 DEL 19 FEBRERO DE 2018.pdf,DECRETO,314,2,19,2018,2018-02-19,Por el cual se nombran un miembro principal y dos miembros suplentes en la Junta Directiva de la Cámara de Comercio de Casanare
DECRETO 313 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 313 DEL 19 FEBRERO DE 2018.pdf,DECRETO,313,2,19,2018,2018-02-19,Por el cual se nombra un miembro suplente en la Junta Directiva de la Cámara de Comercio del Choco
DECRETO 312 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 312 DEL 19 FEBRERO DE 2018.pdf,DECRETO,312,2,19,2018,2018-02-19,Por el cual se nombran un miembro principal y un miembro suplente en la Junta Directiva de la Cámara de Comercio de Chinchiná
DECRETO 311 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 311 DEL 19 FEBRERO DE 2018.pdf,DECRETO,311,2,19,2018,2018-02-19,Por el cual se designa un representante del Presidente de la República
DECRETO 310 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 310 DEL 19 FEBRERO DE 2018.pdf,DECRETO,310,2,19,2018,2018-02-19,Por el cual se comisiona para situaciones especiales a la planta interna del Ministerio de Relaciones Exteriores
DECRETO 309 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 309 DEL 19 FEBRERO DE 2018.pdf,DECRETO,309,2,19,2018,2018-02-19,Por medio del cual se modifica el Decreto 2180 de 2017 y se dictan disposiciones sobre la continuidad del suministro de víveres en los Espacios Territoriales de Capacitación y Reincorporación -ETCR
DECRETO 327 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 327 DEL 19 FEBRERO DE 2018.pdf,DECRETO,327,2,19,2018,2018-02-19,Por el cual se modifican parcialmente las funciones de la Superintendencia de Notariado y Registro
DECRETO 300 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 300 DEL 19 FEBRERO DE 2018.pdf,DECRETO,300,2,19,2018,2018-02-19,"Por el cual se adiciona el Decreto Único Reglamentario del Sector Administrativo de Minas y Energia, 1073 de 2015, en lo relacionado con los lineamientos de política pública para la contratación a largo plazo de proyectos de generación de energía eléctrica y se dictan otras disposiciones"
DECRETO 336 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 336 DEL 19 FEBRERO DE 2018.pdf,DECRETO,336,2,19,2018,2018-02-19,"Por el cual se modifica el Decreto 1625 de 2016, ""Único Reglamentario en Materia Tributaria"" para sustituir unos artículos del Capítulo 12 del Título 1 de la Parte 2 del Ubro 1 y un artículo al Capítulo 7 del Título 1 de la Parte 2 del Libro 1, y establecer los porcentajes de componente inflacionario no constitutivo de renta, ganancia ocasional, costo o gasto, por el año gravable 2017 y el rendimiento mínimo anual de préstamos entre las sociedades y sus socios por el año gravable 2018."
DECRETO 325 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 325 DEL 19 FEBRERO DE 2018.pdf,DECRETO,325,2,19,2018,2018-02-19,Por el cual se designa un director general Ad -Hoc en la ADRES
DECRETO 324 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 324 DEL 19 FEBRERO DE 2018.pdf,DECRETO,324,2,19,2018,2018-02-19,Por el cual se efectúa el nornbramiento de un notario en propiedad
DECRETO 323 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 323 DEL 19 FEBRERO DE 2018.pdf,DECRETO,323,2,19,2018,2018-02-19,Por el cual se desarrolla parcialmente el artículo 140 de la Ley 1873 de 2017 y se adoptan medidas para la creación de un registro administrativo de migrantes venezolanos en Colombia que sirva como insumo para el diseño de una política integral de atención humanitaria
DECRETO 322 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 322 DEL 19 FEBRERO DE 2018.pdf,DECRETO,322,2,19,2018,2018-02-19,Por el cual se Designa un Director General de la Policia Nacional de Colombia Ad-Hoc
DECRETO 321 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 321 DEL 19 FEBRERO DE 2018.pdf,DECRETO,321,2,19,2018,2018-02-19,Por el cual se delegan unas funciones constitucionales
DECRETO 320 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 320 DEL 19 FEBRERO DE 2018.pdf,DECRETO,320,2,19,2018,2018-02-19,"Por el cual se adiciona el Decreto 1069 de 2015, ""Por medio del cual se expide el Decreto Único Reglamentario del Sector Justicia"", y se reglamenta parcialmente la Ley 1820 de 2016"
DECRETO 298 DEL 19 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 298 DEL 19 FEBRERO DE 2018.pdf,DECRETO,298,2,19,2018,2018-02-19,"Por el cual se adiciona el Título 4 al Libro 1 de la Parte 9 del Decreto 2555 de 2010, en lo relacionado con la reglamentación de la Compra de Activos y Asunción de Pasivos y Banco Puente, y se dictan otras disposiciones."
DECRETO 349 DEL 20 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 349 DEL 20 FEBRERO DE 2018.pdf,DECRETO,349,2,20,2018,2018-02-20,Por el cual se modifica la integración del Consejo Directivo de la Defensa Civil Colombiana
DECRETO 356 DEL 22 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 356 DEL 22 FEBRERO DE 2018.pdf,DECRETO,356,2,22,2018,2018-02-22,Por el cual se modifica parcialmente el Arancel de Aduanas
DECRETO 357 DEL 22 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 357 DEL 22 FEBRERO DE 2018.pdf,DECRETO,357,2,22,2018,2018-02-22,Por el cual se acepta una renuncia y se hace un encargo en la planta de personal del Ministerio del Interior
DECRETO 359 DEL 22 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 359 DEL 22 FEBRERO DE 2018.pdf,DECRETO,359,2,22,2018,2018-02-22,"Por el cual se designa un Viceministro del Viceministerio de Comercio Exterior del Ministerio de Comercio, Industria y Turismo Ad-Hoc"
DECRETO 358 DEL 22 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 358 DEL 22 FEBRERO DE 2018.pdf,DECRETO,358,2,22,2018,2018-02-22,Por el cual se hace una designación en comisión para situaciones especiales a la planta externa del Ministerio de Relaciones Exteriores
DECRETO 362 DEL 22 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 362 DEL 22 FEBRERO DE 2018.pdf,DECRETO,362,2,22,2018,2018-02-22,Por el cual se efectúa el nombramiento de un notario en propiedad
DECRETO 363 DEL 22 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 363 DEL 22 FEBRERO DE 2018.pdf,DECRETO,363,2,22,2018,2018-02-22,Por el cual se designa Gobernadora ad -hoc para el departamento de Arauca
DECRETO 364 DEL 22 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 364 DEL 22 FEBRERO DE 2018.pdf,DECRETO,364,2,22,2018,2018-02-22,"Por el cual se designa alcalde ad -hoc para el municipio de Acandí, departamento de Chocó"
DECRETO 365 DEL 22 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 365 DEL 22 FEBRERO DE 2018.pdf,DECRETO,365,2,22,2018,2018-02-22,"Por el cual se designa alcalde ad -hoc para el municipio de Bajo Baudó, departamento de Chocó"
DECRETO 366 DEL 22 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 366 DEL 22 FEBRERO DE 2018.pdf,DECRETO,366,2,22,2018,2018-02-22,"Por el cual se designa alcalde ad -hoc para el municipio de Bello, departamento de Antioquia"
DECRETO 367 DEL 22 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 367 DEL 22 FEBRERO DE 2018.pdf,DECRETO,367,2,22,2018,2018-02-22,"Por el cual se designa alcaldesa ad -hoc para el municipio de Soledad, departamento del Atlántico"
DECRETO 361 DEL 22 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 361 DEL 22 FEBRERO DE 2018.pdf,DECRETO,361,2,22,2018,2018-02-22,Por el cual se designa Gobernador ad -hoc para el departamento de Tolima
DECRETO 387 DEL 26 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 387 DEL 26 FEBRERO DE 2018.pdf,DECRETO,387,2,26,2018,2018-02-26,Por el cual se designa Gobernadora ad -hoc para el departamento de Antioquia
DECRETO 389 DEL 26 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 389 DEL 26 FEBRERO DE 2018.pdf,DECRETO,389,2,26,2018,2018-02-26,"Por el cual se designa alcalde ad -hoc para el municipio de Montería, Departamento de Córdoba"
DECRETO 388 DEL 26 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 388 DEL 26 FEBRERO DE 2018.pdf,DECRETO,388,2,26,2018,2018-02-26,Por el cual se designa gobernadora ad -hoc para el departamento de Valle del Cauca
DECRETO 391 DEL 26 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 391 DEL 26 FEBRERO DE 2018.pdf,DECRETO,391,2,26,2018,2018-02-26,Por el cual se designa Gobernador ad -hoc para el departamento de Casanare
DECRETO 375 DEL 26 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 375 DEL 26 FEBRERO DE 2018.pdf,DECRETO,375,2,26,2018,2018-02-26,"Por el cual se designa alcalde ad -hoc para el Distrito Especial, Industrial y Portuario de Barranquilla"
DECRETO 376 DEL 26 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 376 DEL 26 FEBRERO DE 2018.pdf,DECRETO,376,2,26,2018,2018-02-26,"""Por el cual se designa alcalde ad -hoc para el municipio de Rionegro, departamento de Antioquia"""
DECRETO 384 DEL 26 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 384 DEL 26 FEBRERO DE 2018.pdf,DECRETO,384,2,26,2018,2018-02-26,"""Por el cual se designa alcalde ad -hoc para el municipio de Cereté, departamento de Córdoba"""
DECRETO 386 DEL 26 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 386 DEL 26 FEBRERO DE 2018.pdf,DECRETO,386,2,26,2018,2018-02-26,"Por el cual se designa alcaldesa ad -hoc para el municipio de Sonsón, departamento de Antioquia"
DECRETO 390 DEL 26 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 390 DEL 26 FEBRERO DE 2018.pdf,DECRETO,390,2,26,2018,2018-02-26,Por el cual se efectúa el nombramiento de un notario en propiedad
DECRETO 392 DEL 26 FEBRERO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 392 DEL 26 FEBRERO DE 2018.pdf,DECRETO,392,2,26,2018,2018-02-26,Por el cual se hace una designación
DECRETO 395 DEL 01 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 395 DEL 01 MARZO DE 2018.pdf,DECRETO,395,3,1,2018,2018-03-01,"Por el cual se corrigen unos yerros en los artículos 2, 3, 4, 5 Y 6 de la Ley 1833 de 2017 'Por medio de la cual se modifica y adiciona la Ley 5« de 1992, se crea la Comisión Legal para la Protección de los Derechos de las Comunidades Negras o Población Afrocolombiana del Congreso de la República de Colombia y se dictan otras disposiciones"
DECRETO 410 DEL 01 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 410 DEL 01 MARZO DE 2018.pdf,DECRETO,410,3,1,2018,2018-03-01,Por el cual se hace u n traslado en la planta externa del Ministerio de Relaciones Exteriores
DECRETO 412 DEL 02 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 412 DEL 02 MARZO DE 2018.pdf,DECRETO,412,3,2,2018,2018-03-02,"Por el cual se designa al Embajador de Colombla ante el Gobierno de la República de Trinidad y Tobago, como Embajador No Residente ante el Gobierno de Granada"
DECRETO 413 DEL 02 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 413 DEL 02 MARZO DE 2018.pdf,DECRETO,413,3,2,2018,2018-03-02,"Por el cual se designa al Embajador de Colombia ante el Gobierno de la República de Polonia, como Embajador No Residente ante el Gobierno de la República de Moldavia"
DECRETO 414 DEL 02 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 414 DEL 02 MARZO DE 2018.pdf,DECRETO,414,3,2,2018,2018-03-02,Por el cual se hace una designación en comisión para situaciones especiales a la planta externa del Ministerio de Relaciones Exteriores
DECRETO 415 DEL 02 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 415 DEL 02 MARZO DE 2018.pdf,DECRETO,415,3,2,2018,2018-03-02,"Por el cual se designa al Embajador de Colombia ante el Gobierno del Reino de Bélgica, como Embajador No Residente ante el Gobierno del Gran Ducado de Luxemburgo"
DECRETO 416 DEL 02 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 416 DEL 02 MARZO DE 2018.pdf,DECRETO,416,3,2,2018,2018-03-02,Por el cual se designa un Secretario General Ad-Hoc del Ministerio de Minas y Energía
DECRETO 418 DEL 02 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 418 DEL 02 MARZO DE 2018.pdf,DECRETO,418,3,2,2018,2018-03-02,Por el cual se designa gobernadora ad -hoc para el departamento de Santander
DECRETO 419 DEL 02 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 419 DEL 02 MARZO DE 2018.pdf,DECRETO,419,3,2,2018,2018-03-02,"Por el cual se designa gobernador ad -hoc para el departamento Archipiélago de San Andrés, Providencia y Santa Catalina Islas"
DECRETO 420 DEL 02 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 420 DEL 02 MARZO DE 2018.pdf,DECRETO,420,3,2,2018,2018-03-02,Por el cual se designa Gobernadora ad -hoc para el departamento de Valle del Cauca
DECRETO 422 DEL 02 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 422 DEL 02 MARZO DE 2018.pdf,DECRETO,422,3,2,2018,2018-03-02,Por el cual se designa Gobernadora ad-hoc para el departamento de Casanare
DECRETO 411 DEL 02 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 411 DEL 02 MARZO DE 2018.pdf,DECRETO,411,3,2,2018,2018-03-02,Por el cual se designa gobernador ad -hoc para el departamento de Bolívar
DECRETO 417 DEL 02 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 417 DEL 02 MARZO DE 2018.pdf,DECRETO,417,3,2,2018,2018-03-02,"Por el cual se termina y destina en comisión permanente en la Administración Pública a una Oficial de la Policía Nacional, se acepta una renuncia y se hace un nombramiento en el Fondo Rotatorio de la Policía Nacional"
DECRETO 433 DEL 05 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 433 DEL 05 MARZO DE 2018.pdf,DECRETO,433,3,5,2018,2018-03-05,Por el cual se modifica el Decreto 432 de 5 de marzo de 2018
DECRETO 430 DEL 05 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 430 DEL 05 MARZO DE 2018.pdf,DECRETO,430,3,5,2018,2018-03-05,"Por el cual se adiciona el Capítulo 4 al Título 2 de la Parte 4 del Libro 2 del Decreto 1066 de 2015, Único Reglamentario del Sector Administrativo del Interior, denominado Política Pública Integral de Libertad Religiosa y de Cultos"
DECRETO 431 DEL 05 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 431 DEL 05 MARZO DE 2018.pdf,DECRETO,431,3,5,2018,2018-03-05,Por el cual se modifica el Decreto 2218 de 2017
DECRETO 432 DEL 05 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 432 DEL 05 MARZO DE 2018.pdf,DECRETO,432,3,5,2018,2018-03-05,Por el cual se modifica el artículo 1 del Decreto 295 de 16 de Febrero de 2018
DECRETO 434 DEL 06 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 434 DEL 06 MARZO DE 2018.pdf,DECRETO,434,3,6,2018,2018-03-06,"Por el cual se adiciona el Título 12 a la Parte 8 del Libro 2 del Decreto 780 de 2016, Único Reglamentario del Sector Salud y Protección Social en relación con la evaluación de tecnología para propósitos de control de precios de medicamentos nuevos"
DECRETO 437 DEL 06 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 437 DEL 06 MARZO DE 2018.pdf,DECRETO,437,3,6,2018,2018-03-06,Por el cual se dictan disposiciones para garantizar el normal desarrollo de las elecciones a Congreso de la República
DECRETO 436 DEL 06 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 436 DEL 06 MARZO DE 2018.pdf,DECRETO,436,3,6,2018,2018-03-06,Por el cual se efectúa un ajuste en el Presupuesto General de la Nación Para la vigencia fiscal 2018 y se efectúa la correspondiente liquidación
DECRETO 442 DEL 08 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 442 DEL 08 MARZO DE 2018.pdf,DECRETO,442,3,8,2018,2018-03-08,Por el cual se dictan normas para la conservación del orden público durante el período de elecciones al Congreso de la República del 11 de marzo de 2018 y se dictan otras disposiciones
DECRETO 467 DEL 09 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 467 DEL 09 MARZO DE 2018.pdf,DECRETO,467,3,9,2018,2018-03-09,Por el cual se autoriza a Ecopetrol S.A. para participar en la constitución de una filial
DECRETO 468 DEL 09 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 468 DEL 09 MARZO DE 2018.pdf,DECRETO,468,3,9,2018,2018-03-09,"Por el cual se sustituye el Capítulo 3 del Título 1, de la Parte 3, del Libro 2, del Decreto 1066 de 2015, para establecer el número de curules de la Cámara de Representantes"
DECRETO 469 DEL 09 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 469 DEL 09 MARZO DE 2018.pdf,DECRETO,469,3,9,2018,2018-03-09,Por el cual se modifica el artículo 2 del Decreto 294 de 16 de febrero de 2018
DECRETO 470 DEL 09 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 470 DEL 09 MARZO DE 2018.pdf,DECRETO,470,3,9,2018,2018-03-09,Por el cual se reconoce el Día del Docente Orientador y se adiciona un artículo al Decreto 1075 de 2015 -Único Reglamentario del Sector Educación
DECRETO 471 DEL 09 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 471 DEL 09 MARZO DE 2018.pdf,DECRETO,471,3,9,2018,2018-03-09,Por el cual se nombran dos miembros suplentes en la Junta Directiva de la Cámara de Comercio de Ipiales
DECRETO 472 DEL 09 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 472 DEL 09 MARZO DE 2018.pdf,DECRETO,472,3,9,2018,2018-03-09,Por el cual se reglamenta el parágrafo 10 transitorio del artículo 361 de la Constitución Política adicionado por el Acto Legislativo 04 de 2017
DECRETO 466 DEL 09 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 466 DEL 09 MARZO DE 2018.pdf,DECRETO,466,3,9,2018,2018-03-09,"Por el cual se modifica el Decreto 2555 de 2010 en lo relacionado con el patrimonio adecuado de sociedades fiduciarias, sociedades administradoras de fondos de pensiones y de cesantías, sociedades comisionistas de bolsa, sociedades administradoras de inversión y entidades aseguradoras"
DECRETO 474 DEL 09 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 474 DEL 09 MARZO DE 2018.pdf,DECRETO,474,3,9,2018,2018-03-09,"Por el cual se ordena la emisión de Títulos de Tesorería -TES-Clase B destinados a atender el pago de acreencias de la liquidada Caja de Previsión Social de Comunicaciones ""Caprecom"
DECRETO 475 DEL 09 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 475 DEL 09 MARZO DE 2018.pdf,DECRETO,475,3,9,2018,2018-03-09,Por el cual se definen las reglas de priorización de las entidades territoriales beneficiarias de la Asignación para la Paz del Sistema General de Regalías (SGR) y se dictan disposiciones relacionadas con la aprobación de proyectos de inversión en el OCAD Paz
DECRETO 476 DEL 09 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 476 DEL 09 MARZO DE 2018.pdf,DECRETO,476,3,9,2018,2018-03-09,"Por el cual se modifica parcialmente el Decreto 1068 de 2015 en el Libro 2 Régimen reglamentario del sector hacienda y crédito público, Parte 8 del Régimen Presupuestal, Parte 9 Sistema Integrado de Información Financiera -SIIF NACIÓN y se establecen otras disposiciones"
DECRETO 477 DEL 09 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 477 DEL 09 MARZO DE 2018.pdf,DECRETO,477,3,9,2018,2018-03-09,Por el cual se modifica el Decreto 2147 de 2016
DECRETO 478 DEL 09 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 478 DEL 09 MARZO DE 2018.pdf,DECRETO,478,3,9,2018,2018-03-09,"Por el cual se adiciona el Título 4 a la Parte 4 del Libro 2 del Decreto 1066 de 2015, Decreto Único Reglamentario del Sector Administrativo del Interior, sobre sectores sociales LGBTI y personas con orientaciones sexuales e identidades de género diversas, Capítulo 1 sobre prevención de la discriminación por razones de orientación sexual e identidad de género, mediante la promoción de la acción afirmativa #AquíEntranTodos"
DECRETO 464 DEL 09 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 464 DEL 09 MARZO DE 2018.pdf,DECRETO,464,3,9,2018,2018-03-09,Por el cual se acepta una renuncia
DECRETO 473 DEL 09 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 473 DEL 09 MARZO DE 2018.pdf,DECRETO,473,3,9,2018,2018-03-09,NA
DECRETO 463 DEL 09 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 463 DEL 09 MARZO DE 2018.pdf,DECRETO,463,3,9,2018,2018-03-09,Por el cual se adiciona el Decreto 1082 de 2015 con el fin de reglamentar el artículo 5 de la  Ley 1797 de 2016
DECRETO 461 DEL 09 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 461 DEL 09 MARZO DE 2018.pdf,DECRETO,461,3,9,2018,2018-03-09,"Por el cual se adiciona el artículo 2.2.14.1.44. al Decreto 1833 de 2016, a efectos de establecer una priorización en el Programa Colombia Mayor"
DECRETO 465 DEL 09 MARZO DE 2018,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 465 DEL 09 MARZO DE 2018.pdf,DECRETO,465,3,9,2018,2018-03-09,"Por el cual se designa alcalde ad-hoc para el municipio de Villagómez, departamento de Cundinamarca."
